4200, senadora     pregunta  gobierno          electricidad     lujo      convocar elecciones dada  incapacidad   políticas sociales    marchaos  dejad paso   ejecutivo competente       ,14,autopromocio
4201,  cano   asumanera      ecuador  españa    diputado rafael mayoral   ministra     irene montero   explicar       denuncia  embajador  ecuador  españa     congreso preguntamos  gobierno  exigimos  comparecencia urgente   ministra   ,14,autopromocio
4202,      españoles  iguales      demostrado   puertas    sevilla  condenando  asesinatos   carmen   ramón    violencia   género   vox   tipo  violencia   violenciaintrafamiliar       ,14,autopromocio
4203,asesinan   mujer   hombre  sevilla   ayuntamiento convoca  minuto  silencio   mujer  vox   comparte  recuerda   pancarta   asesinados   minuto  silencio   ,14,autopromocio
4204, forjar  alianza    corruptor  represor  criminal  narcocomunismo  america  europa surge  grupo iberoamericano  acción política  ecr  parlamento europeo  acaba   grotesca hegemonía roja  asuntos iberoamericanos   europarlamento   ,14,autopromocio
4205, carta  madrid  cuajado  base  día  amplia   alianza  fuerzas   democracia   libertad   narcocomunismo     actitud defensiva  ofensiva  acabar   dictaduras   políticas criminales  foro sao paulo   contknentes   ,14,autopromocio
4206, vox  recordado  jueves  ramón  carmen     víctimas   violencia intrafamiliar    izquierda  pp  cs  preferido discriminar  ramón      hombre    urge  ley  proteja    mujeres  hombres  ancianos  niños   ,14,autopromocio
4207,       desmontar   inmediata  tinglado  psoe    cumplir  resto  acuerdos pactados          juanma moreno avanza   políticas progres    olvide  vox   bloquearemos    ,14,autopromocio
4209,  sánchez   casado   pisado ceuta  conocerla   dejado morir  historia     recuerde    historia  españa  dejan   asfixie     asfixien             firme compromiso  defenderla           viva21  ceutaviva21  ,14,autopromocio
,original,clase,clase_text
145, días    dejo  recomendación cultural   verano   disco  voice      hiromi uehara   gracias    infolibre   espero   guste       ,12,cultura
203, profunda tristeza recibo  noticia  fallecimiento   actriz  activista pilar bardem  traslado  condolencias   hijos  familia  amistades  compañeros  compañeras  profesión   memoria  mantendrá  viva     ,12,cultura
209, s  reunit   governalternatiu   valorat  preocupació  5a onada   covid19   aprovat    xoc  recull 26 accions socials englobades  6 eixos acció   beneficiarien  2 700 000 catalans  catalanes    inversió     1 500m  ,12,cultura
234,    vespre    té  possibilitat  pujar   divisió        passat  tarda fent  prèvia  partit   penya jovent gironí   penya immortal    girona   ,12,cultura
243,desitjo   sort  estudiants     divendres s examinaran   proves  pau21cat     darrer any    sigut dur    queda   empenta ,12,cultura
254,enhorabona    èxits  javier pacheco    convenciment  seguirem compartint ideals  lluites    vista posada   reconstrucció social   reactivació econòmica  catalunya   ,12,cultura
300,  reunit  representants  associació empresarial química  tarragona         celebrat  trobada   líders sindicals        2 3  ,12,cultura
326,      rebut  representants  treballadors    esp   treballarem conjuntament  assegurar  sortida industrial  tancament  nissan    viable   temps   garanteixi  màxim  llocs  feina   ,12,cultura
334,      analitzat  situació   infància   joventut  catalunya  representants          18    compromesos   igualtat oportunitats  infants   millora  finançament   polítiques  sector   ,12,cultura
337,      visitat  centre emergències      analitzar  situació social   famílies  vulnerables    responsables     sortir plegats  situació  catalunya  pot deixar     ,12,cultura
399,  suerte       tokyo2020       esfuerzo   capacidad  superación      demostrar      jjoo    sumar  triunfos  españa entera   apoyando      familiaparalímpica  paralympics  ,12,cultura
437, reapertura   casa museo josé saramago    noticia   espacios sirven  inspiración   sociedad     noviembre  celebrará  conmemoración  centenario  escritor   vuelta   actividad cultural  clave   recuperación   normalidad  ,12,cultura
710,   reunit   hezkuntza sailburua      equip    conseller educació basc  compartit projectes  reptes  iniciem   etapa  cooperació   voluntat aprendre  treballar conjuntament  ,12,cultura
729,  esdansa2021 reivindiquem  importància   cultura   especialment  cultura popular   ànima   poble      celebrem  compromís  treball    fer visible  dansa tradicional   expressió cultural viva  actual   anycubeles  ,12,cultura
761,vull expressar   condol  traspàs  xavier mercadé   fotoperiodista musical  país   marxat  hora        deixat  llegat fotogràfic magistral     abraçada    família  amics     companys     ,12,cultura
816,        assistit   taula rodona  espoliació patrimonia           alberto  carme berlabé   bisbe   lleida  salvador giménez  organitzada   marc    cat   ,12,cultura
833, secretari  política lingüística      intervenir      cat   exposar  línies prioritàries  treball   fil ,12,cultura
841,    cat      conferència   espoliació patrimonial      intervenen  carme berlabé    alberto  salvador giménez          lleida  patrimoni  ,12,cultura
854,  informació rellevant      resolució slt 2654 2021   19 agost    manté  limitació   mobilitat nocturna  19 municipis   catalunya  20  26 agost    consulta  llistat  municipis afectats       ,12,cultura
885,  perfil  sabies     entrevistar  pere calders  anava   universitat    fundar  cineclub     ciutat  badalona   1 0 coses    sabies   vicesecretari general  comunicació  estratègia   erc    ,12,cultura
1024,   president    visitat  delegació     eu  brussel    pogut saludar  directores   agències       cat     benelux juntament   delegat adjunt ignasi subirà  ,12,cultura
1042,enhorabona emilio morenatti  pulitzer   captar  soledat   dolor  angoixa   gent    covid19     compromís   treball  professionals   cures   ,12,cultura
1046,    president    assistit  acte entrega   premidhonor   lletres catalanes  escriptora maria barbal    ,12,cultura
1059,    president   acompanyat   alcalde      visitat  mercat municipal  torreforta   s  reunit  representants   federacions  veïns  tarragona    associacions veïnals federades tarragona segle xxi  ,12,cultura
1154,gràcies  companys  companyes      60 anys  feina  compromís   llengua   cultura   llibertat  país    gent   imprescindibles    anys    ,12,cultura
1250, 25 abril   dia  país valencià   dia  alliberament itàlia   dia  commemorem  revolució  clavells  portugal   dies nacionals  tenen   pròpia banda sonora  s  convertit  cançons  llibertat   explico   vídeo     ,12,cultura
1312,          7    sentències   català  volem despertar vocacions  jutges catalans    advocats  sentin segurs  fer escrits  català   ,12,cultura
1439,      jocs olímpics hivern pirineus barcelona 2030    aconseguir    jocs sostenibles    consens  territori   donin feina  millorin  serveis  pirineu       recupera entrevista    pirineus     ,12,cultura
1512,bon dia        ,12,cultura
1543,   deixat  dona fantàstica  marina sari   dona valenta    idees clares   precises     ajudar moltíssim   arribar  alguer    fer  cartografia  delimitada   geografia humana  país català  sardenya   fil 1   ,12,cultura
1563,      coincidint   pregó    fmtordera21  rebut  visita   mh presidenta   lauraborras   signat  llibre  visites  municipi  seguidament  assistit  pregó    concert  sau30  gràcies laura  estona  torderasomriu  tordera radio  ,12,cultura
1590,  límits   llenguatge   límits   món   ludwig wittgenstein  tractatus logico philosophicus    ,12,cultura
1625, cas    museologia             ,12,cultura
1662,    llengua   autodeterminació     quedar aturats   defensa    posició  construirem    defensar  construir  tàctica  estratègia      majors eines    fer  empoderant   ciutadania  uce2021  ,12,cultura
1679,  allioli     morter  especial    regalar  amics   naturalment   banda sonora imprescindible  joan pau giné    cançó allioli      acostumem  acompanyar  cerimònia     ,12,cultura
1685,       bandes sonores    infantesa    cançons  vinil reproduïdes  toca discos  sofisticats  presents  casa   costat    salvem  oblit gràcies   tecnolgia   superat  cd     revifat  vinil   ,12,cultura
1784,kafka  catalogne   pris dans  imbroglio juridique   grand économiste  menacé  ruine    ,12,cultura
1814, cantant  rap  antifeixista italià    escrit  cançó   repressió   censura  espanya  parla  borbons  carrero blanco  catalunya                 provocat persecució judicial   ,12,cultura
1860, mà invisible  mercat  roba  cartera   ,12,cultura
1956,  animal mitològic preferit   aeroports verds   ,12,cultura
2114,   dir claveguera  democràcia  mallorquí  menorquí  eivissenc  valencià  estimat sr casado   ,12,cultura
2146,  dejado pilar bardem   mujer       importancia  cine   humor   vida   maestra   compromiso   cultura   lucha   mundo       cariño  familiares  amigos   recordaremos    ,12,cultura
2176,seguim   ronda  trobades   grups           gràcies        espai  diàleg    somtercersectorsocial   legislaturasocial  ,12,cultura
2386, día    85 años  fascistas fusilaron   desaparecer     poetas  colosales     asesinaron  pensar    vivir libremente    pensar  sentir           tantos  permanecen  cunetas  debemos   ,12,cultura
2411, reforma  art 135 supuso  constitucionalización  neoliberalismo  españa    esencia  bipartidismo   coincidencia    asuntos   particular  política económica   blindó  austeridad  dogma  afrontar  crisis financiera ,12,cultura
2439,    roba  dignidad     brillante  necesaria reflexión  lucas ayala   supuestos espectáculos cómicos taurinos     ,12,cultura
2615,asad haider  stuart hall    haider     escolacup  4  septiembre   semana  barcelona  iruñea  madrid  debatir  identidades  raza  clase   libro       hall  ,12,cultura
2622, ánimo  fuerza   personas musulmanas   días  enfrentan  plus  odio agitado   ultraderecha  raíz   situación   afganistan        miedo  rabia ,12,cultura
2824,exdiputada      exiliada política  anna gabriel  participa  acte  60è aniversari    s  celebrant  elna    catalunya  nord  països catalans  òmnium60  amnistia    fotografia      ,12,cultura
2851,comencem  can trinxet   sant quirze  besora  enllaçant   reivindicació   treball   poble  continuem   vall fosca    anys     endesa   continuem   conca  garona    val aran   ,12,cultura
3046,   selección española   arrasó  audiencia  cataluña   eurocopa   tv3 omitía  españa  informativos          datos  engañan  vencen  mantras nacionalistas  tv3    líder  audiencia   eurocopa     cataluña real   ,12,cultura
3132,  13 15h participaré   tertulia    ciutat     cat  hablar   actualidad   barcelona  síguelo    93 5fm         ,12,cultura
3461,   endirecto       frontera   ,12,cultura
3659,  concordia  separatista   parlament rechaza publicar documentos oficiales   español     solicitado   cataluna   seguimos dando  batalla          ,12,cultura
3705,     explica  solicitud  vox   defensa    español   catalán   escritos parlamentarios    mesa niega  posibilidad   escritos parlamentarios   lengua   mayoría   catalanes    lideramoslaoposición  ,12,cultura
3720,    perfiles  difundiendo  días  noticia falsa  publicó  español  2019   ,12,cultura
3725, generalitat   ocupada pagando  tv3  millones  euros    embolsa toni soler     prioridades  claras   ,12,cultura
3774,     reclama  dimisión  consejero  salud   hágase  favor   hágaselo   catalanes   ,12,cultura
3832,  alerta  fake news             vox barcelona crece  afiliados       creando  equipos municipales  incrementando  presencia  vox   municipios   provincia   quizás deberíais preguntar   publicar mentiras     ,12,cultura
3851, tirar  cruz  valle pondría   ejecutores   altura   talibanes    iconoclastas puritanos  cromwell   ojos  mundo   historia        altura     fe   destrucción   fes ajenas       ,12,cultura
4011,años  años  presiones  amenazas  boicots  apartheids   artista disidente  convertido   artistas libres   especie  peligro  extinción   reconocimiento      dignidad      ,12,cultura
97,  aprobación   ley  sociedad   humana    democrática     definitiva   sociedad      portavoz  derechos sociales  diputada  barcelona     defendió   leydeinfancia   pleno  15  abril  2021   ,11,drets socials
1332,escoltem    reconeguem  govern  talibans    deixem    sort    deixem  futur   passat   present     oprimit   maledicció   pressió internacional  sosafghanistanwomen  ,11,drets socials
1342, societat democràtica basa   principis   respecte  drets humans    convencions internacionals  espanya   temps   perdut  centralitat  demanem  s aturin  repatriacions il legals  menors    ,11,drets socials
1469,venim          comarca  ciutat  catalunya té referents  defensa   llibertat  encadenen  llegat  compromís polític   país  generació  generació    tarragona   josep sendra  navarro     acomiadat  dep  ,11,drets socials
1871,    creat  crowdfunding  tirar   plataforma  reservar hotels  garanteixin  drets laborals  personal  neteja     fet   aportació   yoreservoconlaskellys  vols ajudar     temps   ,11,drets socials
1997,   tristesa   ràbia   nom   santacoloma s   relacionar   corrupció    feina  fer queda   política   servei   gent    negocis  ,11,drets socials
2011,   multa  racismo   propiedad   immobiliaria   negaron  alquilar  piso   vecino  barcelona   origen    racismo immobiliario  ilegal   comportar  sanción   90 000    explico   1 5  ,11,drets socials
2443,    casa  parque público permanecerá vacía    adjudicación  viviendas públicas    ágil  ordenada       cuestión  días    familia  necesidad  contar   techo  alojarse       haremos      ,11,drets socials
2591,  consell  ministres dóna llum verda     llei  reforma   pensions    sortir  esborrany    mesos  fer  fil explicant      canvis     direcció contrària  repartir  treballs   riquesa   ,11,drets socials
2815,  papers   significarà    intempèrie  sant cugat     important   garantia  drets   santcugatciutatdedrets  ,11,drets socials
2831, organitzacions socials  drets humans  catalunya demanem urgentment  auditoria  aplicació   circular  regula  règim tancat   presons catalanes   vista   producció  violències  morts  suïcidis     directa    ,11,drets socials
2930,   desnonament il legal  c cera 11     raval   mare   fills pot  desnonada   brimo  ,11,drets socials
2932,defensant  dret  habitatge      dret  habitatge   dret   protesta   organització popular    resistència   lluita pels drets     matí   ciutat   justícia fent costat    assetjat judicialment  perquèhemguanyat  ,11,drets socials
3110,   llamas plus    intereses   gobierno  sánchez   recibes    euro  ayudas   ,11,drets socials
3128, gobierno   generalitat   aena pague  ampliación  aeropuerto   prat    regale  gestión      gestionar ayudas   autónomos  pretenden gestionar  aeropuerto internacional   ,11,drets socials
3423,creemos pensiones sostenibles  engaños      pagarlas  impuestos   pensión media     sueldo medio aboca  recortes  babyboomers    quiebra  sistema   jóvenes    analizamos   exministros báñez  aparicio  pimentel  castillo  ,11,drets socials
3658,podía   abuelo  cualquiera     defendió  propiedad   vida    ley     delincuente   apoyo   hombre  77 años   sufrirá  calvario judicial    hacía  españa  delincuente extranjero reincidente   ,11,drets socials
3751,    69    permitiremos   gobierno   generalitat suplante  derecho inalienable   padres  educar   hijos     ,11,drets socials
3799, fundación arrels  detectado    1 064 personas durmiendo   calles   ciudad  barcelona     separatistas  colau hablan       cinismo  hipocresía   límites      cataluna pediremos explicaciones  exigimos  solución ,11,drets socials
3831, vox  defendiendo  derechos fundamentales  frente    alarma   pasaporte covid      partidos  dispuestos  atropellar  libertades    tribunales    razón      empeñan  controlar   jueces  ,11,drets socials
3951, vox  defendiendo  derechos fundamentales   hostelería frente  atropello   distintos gobiernos    reconocen  tribunales  vuelven  darnos  razón    preocupante   consenso progre  empeñe  liquidar    derecho   soloquedavox  ,11,drets socials
20,   visitar    establiments turístics    empreses activitats  natura  pallars sobirà                     conèixer  funcionament   temporada  parlar   necessitats  sector turístic  pirineu  curt  mitjà termini  pirineus  pallars  ,3,economia i hisenda
165, catalunya compta   govern compleix  escenari  esperançador    deixo article   publica    relació   implicació  govern  enfortir economia    benestar      ,3,economia i hisenda
170, territorios  pagan impuestos      pagan  personas residan  residan    rentas   decían    madrid   ahorrado 16 000 euros     falacia     beneficiado            zaragoza      ,3,economia i hisenda
503, economía española recuperará  2022  nivel previo   pandemia       aprobación  techo  gasto  ponemos  marcha  proceso   presupuestos 2022  sigan impulsando     planderecuperación     crecimiento  sólido  sostenible  inclusivo   ,3,economia i hisenda
584,ustedes pensaban     gobierno débil    oposición dura iba  tumbar        encontrado  gobierno resiliente       dedica   promoción económica   imagen   país   marco  diplomacia económica        diputación permanente  ,3,economia i hisenda
739,  recibo   luz  2   ,3,economia i hisenda
862,increment   exportacions catalanes    semestre   superior    mitjana estatal     zona euro,3,economia i hisenda
873, exportacions catalanes sumen 39 684 milions euros   semestre  superant  nivells previs   pandèmia    millor   juny   sèrie històrica  ,3,economia i hisenda
881,    exportacions catalanes sumen 39 684 milions euros   semestre  superant  nivells previs   pandèmia    millor   juny   sèrie històrica    ,3,economia i hisenda
1573,escòcia avança   producció energia eòlica   articulació  sistema energètic  descarbonitza   permet sobiranitzar      semestre  produït suficient energia eòlica   satisfer  vegades  demanda    llars  país   ,3,economia i hisenda
1775,   tribunal   cuentas comunicarà  quantitat  diners   volen robar   quantitat    explicat abastament  premsa    luxe  detalls  coses   democràcia espanyola    franquisme continua viu         corona ,3,economia i hisenda
1837,academics including an american nobel prizewinner have condemned the prosecution of  catalan economist who   along with 38 others   face fines of millions of euros for their supposed role in catalonia s independence referendum in  1oct 2017       ,3,economia i hisenda
1889,   esfuerzo  transformar  mercado eléctrico   acabar   récords   luz   gobierno   consciente           proponemos limitar  precio   energía nuclear  hidroeléctrica  bajar  forma inmediata  factura ,3,economia i hisenda
1977, pagar  pan   leche   garbanzos  precio   botella  whisky     liberalización  mercado eléctrico  aznar  rato   llevado     precio   luz   solución  eliminar  beneficios caídos  cielo   eléctrica pública   ,3,economia i hisenda
2038,mentres   fent promeses   ministra   diaz  continua treballant  demostrant  protegir   persones     renyit  millorar economia    ajuda  potencia  ,3,economia i hisenda
2094,       crisis  caídas parecidas  pib    destruido  3m  empleos  9   10 personas   perdido   respiran    tranquilas cuidar   gente     país    economía     ,3,economia i hisenda
2268,  unidas  propone   factura   luz   sentido común     colores políticos   debates  puerta cerrada  consejos  ministros    gente necesita    precio   luz baje    ,3,economia i hisenda
2360,  posibilidad   baje  precio   luz  construyendo  empresa pública  energía  combata  control  precios  oligopolio eléctrico     ,3,economia i hisenda
2383,traballamos  acabar co abuso das eléctricas       luz é   necesario   ter prezos razoables   iso tamén propoñemos crear unha empresa pública  enerxía  abarate  factura        ,3,economia i hisenda
2684,100 milions euros ajudes públiques  circuit  catalunya   2006   2017    ,3,economia i hisenda
2775,  tribunal  cuentas   òrgan  nom  tribunal        membres   caducats    rancietat    noció espanya   democràcia    dret     eulàlia reguant      ,3,economia i hisenda
2952,    recuerda   partido popular  puesto soluciones    mesa  abaratar  recibo   luz   20    sánchez   rechazado   ,3,economia i hisenda
2964,   factura   luz  cara   historia        haz  pase    ,3,economia i hisenda
2990,síntomas   progresiva peronización  españa  1  destrucción   mecanismos meritocráticos   educación  2    noche   mañana  servicios públicos pasan    lujo  corralito   precio   luz   3  dependencia   ,3,economia i hisenda
3026,   aitona    segrià  donem suport  sector   fruita dolça   comarques  lleida     lleidaimplicada   ,3,economia i hisenda
3029, increíble  parezca   muchísimos  separatistas  aceptan  decadencia económica  cataluña    precio  pagar   independencia  incapaz  entender semejante mecanismo psicológico suicida ,3,economia i hisenda
3193,joan delort    cargo  noventamileurista      alimentó  bulo   hidroaviones vía    ,3,economia i hisenda
3294,    caja  costa    clases medias  trabajadoras  lleguen          reducir  factura   luz sacando  costes  energéticos  recibo  bajando impuestos      ,3,economia i hisenda
3486,pedimos  gobierno         tome prestadas  ideas      puesto  marcha  países europeos    recomienda  gppe    pondremos  marcha  salvar  economía española              ,3,economia i hisenda
3548, componentes   factura   luz    costes energéticos           factura   depende  gobierno    proponemos bajar impuestos  eliminar  costes  energéticos    psoe    plan           ,3,economia i hisenda
3594, precio   luz alcanzará mañana    117 14   mwh    dóndeestásánchez   ,3,economia i hisenda
3837,    psoe    desindustrialización  paro  subida histórica   luz      españa  ofrece vox  reindustrialización  bajada histórica  precio   luz     impuesto eléctrico   reducción actual  21   iva   ,3,economia i hisenda
4063, realidad deberíamos hablar  récord  precio   luz    pobreza  traen       quieren camuflar   odios     ,3,economia i hisenda
4175,vox denuncia  iberdrola   comisión europea  vaciar  embalse  ricobayo  plena subida histórica  precio   luz  ,3,economia i hisenda
4208, subida  precio   luz  directamente relacionada   subida  precio   derechos  emisión  co2      falso ecologismo progre  impuesto   gobierno          culpable    llegues       ,3,economia i hisenda
562,   gob   españa    transferencia económica   ccaa        16 000 millones     año      13 500 millones     año     educación   prioritaria   reparto   fondos        alegria     ,6,educacio
744,        cat   conseller    s  referit   obres dutes  terme  any     435 centres    actuacions  centren   obres  rehabilitació  modernització  centres  existents     millora  eficiència energètica edificis antics  ,6,educacio
830,  perfil  sabies       sort    mestra  llengua catalana maria mercè marçal  feia     bup   1 0  coses    sabies   secretari  política  treball   erc    ,6,educacio
853, secretari  política lingüística      explicat     cat  àmbits    treballant  direcció general     fomentar  català  audiovisual   ,6,educacio
865, 5 anys  conèixer  alia   hussein    filla  21 anys   zozan    camp  refugiats  nord  grècia   arribat     periple fugint   guerra  síria    fil    ,6,educacio
939,    catalunya  superat  9 milions  dosis posades     punts  vacunació    centres atenció primària   hospitals       crida   població  demani cita   mantingui  bon ritme  vacunació          ,6,educacio
1053,   posa  marxa  usapps  web app  denúncia   situacions  violència   centres educatius   lesescoleslliuresdeviolències     ,6,educacio
1079,   vacances estiu s   posar  marxa  taula  negociació    entrevista        ,6,educacio
1351,declaració   presidència  parlament  catalunya  defensa   dones   ciutadans  afganistan    ,6,educacio
1446, acceptarem  traspàs  fake    gestió  beques    acompanyat  finançament   costos  gestió   assumit  generalitat  darrers anys    exigents        pràctica habitual  govern espanyol    ,6,educacio
1471, presidenta      lauraborras  demana  representants   institucions europees     president     president  operació  rescat   diputades  integraven assemblea nacional  afganistan    famílies  ,6,educacio
1477, presidenta        demana  representants   institucions europees     president     president  operació  rescat   diputades  integraven assemblea nacional  afganistan    famílies   ,6,educacio
2783,   atenció      convoquem       10h        comissaria   corts    lt m gt  l3  corts   l5 entença   mostrar  solidaritat   companyes detingudes           sindicat habitatge  cassoles       noensfaranfora   capmésdesnonament  ,6,educacio
2829, campanya desmilitaritzem educació denuncia incompliment   moció 55 xi   desmilitarització  catalunya  anys     aprovació  implementeumocio55xi  ,6,educacio
2905,  estudiants   compromís fèiem   passa   posar   taula 5 línies vermelles  començar  sortir   crisi educativa permanent ,6,educacio
3182,   vial bryant   parc   granotes ,6,educacio
3238,      bup   cou    modelo  psoe   curso 93 94  mezcla  etapas  puros prejuicios ,6,educacio
3520,   endirecto  intervención      villaviciosa    ,6,educacio
3611,  33   paro juvenil   vergonzoso   generalitat  ofrezca suficientes plazas  estudiar fp    24 000 estudiantes  quedarán  plaza    curso  10 000  grado medio  14 000   superior    separatistas prefieren dilapidar  dinero  tv3  ,6,educacio
3668,    macian    suma    adoctrinamiento   aulas      libros  texto    absolutamente evidente  cataluña  ,6,educacio
3715,   hasel  cuixart   perseguidos    reprimidos    clase  lengua catalana   instituto  barcelona     vox denuncia   síndic  greuges   profesor     alumnos    prisión    ideas         ,6,educacio
3718,    cataluna  presentado   síndic  denuncia  evidente adoctrinamiento separatista   instituto  barcelona   vídeos  dejan   duda  exigimos neutralidad política   aulas  cataluña    sancione  centro   profesor activista   ,6,educacio
3753,    69  rechazamos  plan educativo   aulas    objeto ideologizar  adoctrinar   menores    financie  recursos públicos      pin parental   único  aleja   corruptores  menores   colegios   ,6,educacio
3805,     detalla  claves   moción presentada  vox   parlament  favor  implantar  pin parental   escuelas catalanas     padres   responsables directos   educación   hijos    sustituir  función      hilo    ,6,educacio
193, actuaciones  desarrollo  hub  barcelona crearán    espacio natural  delta  llobregat     superficie adicional protegida medioambientalmente  25   relación   actual     artículo      ,2,empresa i treball
194,    actuaciones  desarrollo  hub  barcelona compensarían  zonas  especial protección   red natura 2000 afectadas  crearían   espacio natural  delta  llobregat       tribuna          psc      ,2,empresa i treball
210,43 anys   unitat socialista  catalunya  43 anys  servei  treballadors   treballadores   classes populars  43 anys  servei   societat catalana    anys  psc   ,2,empresa i treball
341,   cmin  aprovat  línia  7 000m   ajudes directes  empreses  autònoms   transferiran   ccaa    generalitat   gestionar    ajuda necessària  teixit productiu català       patint   moments   ,2,empresa i treball
347, tarda m  reunit   comitè empresa  bosch  lliçà   catalunya necessita  teixit industrial fort    sector  automoció  clau    progrés econòmic       cat   costat  treballadors  treballadores   ,2,empresa i treball
839,sequía   erc  bildu exigen  comparecencia   congreso  presidente  iberdrola   vaciamiento  pantanos   via  ,2,empresa i treball
843,    erc       registramos  solicitud  comparecencia  presidente  iberdrola  ignacio sánchez galán   vaciado  embalses     maximizar  generación  electricidad     ,2,empresa i treball
930,  empresa  treball   pagament  60 867 700 euros corresponents  ajut   persones  erto  fixes discontinues   ,2,empresa i treball
1209,  vídeo         proposta  renovació  executiva nacional   enfortir      preparar   màxim   seguir fent   erc  eina útil   assolir   repúblicacatalana  cn erc  ,2,empresa i treball
1478,  diputada  membre   mesa    m afegeixo   petició d  presidenta     q  institucions treballin  alliberar  diputades afganes  doblement  triple  perill    afganistan    dones    demòcrates   afghanwomen  ,2,empresa i treball
1539,  anys  estimat joaquim carbó          anys  plenitud  creació  bonhomia    preciós aprofitar  50 anys    casa   sorra   fer   merescut homenatge       ,2,empresa i treball
1712, inversions aena    prometen    regal    obligació   ,2,empresa i treball
1737,genial  anunci      treure s  barret   ,2,empresa i treball
1848,   fet   aportació   plataforma       crowfunding   fent  grandíssim treball  garantir  drets laborals  personal  neteja    t animes      yoreservoconlaskellys   ,2,empresa i treball
1890,  gobierno  reformando  mercado energético  rebajar  coste   energía final  pagamos  familias  establecer límites   precios   energía nuclear  hidroeléctrica    propuesto    ayudaría    necesario objetivo ,2,empresa i treball
1904,250 000    ajuntament      impermeabilitzar  rehabilitar  sostre  escola ferrer  guàrdia   ciutatmeridiana  noubarris  9barris  ,2,empresa i treball
1916,  innovación empresarial  glovo   subasta   baja  juega   desesperación   gente  obtener  beneficios       modelo laboral  apoya  pp   guerra  penúltimo      ,2,empresa i treball
1971,    director   inspección      illueca   explica  actuaciones específicas   pondrán  marcha  garantizar   cumpla  ley  protege  derechos laborales   personas dedicadas  reparto  plataformas    ,2,empresa i treball
1999, digan         trabajadoras  recuerda   decían  the wire  follow the money   ,2,empresa i treball
2008,notícies   vegades passen  desapercebudes    marquen  camí   innovació   país inclusiu      respecten  drets bàsics      vida digna     bona feina      ajuntament  racisme     ,2,empresa i treball
